brand,nom_etablissement,source,note_brute,texte,note_std,langue,texte_propre,date,sentiment_score,sentiment_label
Huttopia,Gorges_du_Verdon,Google Maps,,"Avons passé une semaine en tente en septembre. Le camping est calme et bien organisé, peu de traffic le soir. La piscine chauffée est appréciable pour les enfants. Toilettes/douches propres et assez grandes. Riviere à proximité , un peu d'humidité le matin. Nous avons survécu à une longue journée de pluie sans que le camping ne se transforme en piscine. Nous avons raté la pizza car hors saison seulement le weekend mais elles avaient l'air super. Rafting avec départ/arrivé au camping tres pratique. 20min de l'arrivée du sentier Martel où on peut laisser la voiture, et de là prendre un taxi pour le départ du sentier. 20min de Castellane, où la boulangerie/sandwich/pizza Le Fournil est à recommander, délicieux et bon rapport qualité-prix. Crêperie à Rougon un peu chère mais terrasse panoramique.",3.0,fr,"Avons passé une semaine en tente en septembre. Le camping est calme et bien organisé, peu de traffic le soir. La piscine chauffée est appréciable pour les enfants. Toilettes/douches propres et assez grandes. Riviere à proximité , un peu d'humidité le matin. Nous avons survécu à une longue journée de pluie sans que le camping ne se transforme en piscine. Nous avons raté la pizza car hors saison seulement le weekend mais elles avaient l'air super. Rafting avec départ/arrivé au camping tres pratique. 20min de l'arrivée du sentier Martel où on peut laisser la voiture, et de là prendre un taxi pour le départ du sentier. 20min de Castellane, où la boulangerie/sandwich/pizza Le Fournil est à recommander, délicieux et bon rapport qualité-prix. Crêperie à Rougon un peu chère mais terrasse panoramique.",,0.1583823529411765,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Comme quoi, l'accueil fait tout ! Après une première expérience réussie dans ce même camping il y a plusieurs années et une autre trés agréable dans l'Huttopia de l'Ardèche il y a quelques jours, je ne peux que regretter celui qui nous a …",3.0,fr,"Comme quoi, l'accueil fait tout ! Après une première expérience réussie dans ce même camping il y a plusieurs années et une autre trés agréable dans l'Huttopia de l'Ardèche il y a quelques jours, je ne peux que regretter celui qui nous a …",,0.1958333333333333,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Super expérience à ce camping, le meilleur huttopia que nous avons visité à ce jour.|Séjour en tente trappeur sur les hauteurs du camping.|Le site est superbe! Le camping sur les hauteurs très calme, et les tentes bien espacés sans vis à …",4.0,fr,"Super expérience à ce camping, le meilleur huttopia que nous avons visité à ce jour.|Séjour en tente trappeur sur les hauteurs du camping.|Le site est superbe! Le camping sur les hauteurs très calme, et les tentes bien espacés sans vis à …",,0.514,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Bonjour,  Une arrivée à 21H45 au camping,personnel très accueillant. Une pizza cuite au feu de bois à 22H délicieuse :) ainsi q’un cocktail,merci. Nous avons passé une nuit au bord de la rivière,malheureusement pas de place pour une deuxième nuit. Plusieurs propositions d’activités le jour j ! Les sanitaires sont propres,de l’eau chaude. Nous reviendrons. Un coup de cœur pour le camping et leur personnel. Je recommande. Valérie",4.0,fr,"Bonjour,  Une arrivée à 21H45 au camping,personnel très accueillant. Une pizza cuite au feu de bois à 22H délicieuse :) ainsi q’un cocktail,merci. Nous avons passé une nuit au bord de la rivière,malheureusement pas de place pour une deuxième nuit. Plusieurs propositions d’activités le jour j ! Les sanitaires sont propres,de l’eau chaude. Nous reviendrons. Un coup de cœur pour le camping et leur personnel. Je recommande. Valérie",,0.25375000000000003,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Camping sympathique en pleine nature en bord de rivière. Personne à l’accueil très sympathique! cependant le restaurant n’est pas à la hauteur d'un 4 étoiles, pas de service à table et donc prix excessifs compte tenu de ce details. 3,90 le demi sans service. Pas de monnaie sur 50 euros donc obligé de payer par carte et donc frais en plus pour les visa étrangères. Que des pizzas à la carte, meme pas une salade, et les planches ne sont pas maison,  tartinnades industrielles provenance Bretagne à 14 euros donc aucune cuisine maison.",3.0,fr,"Camping sympathique en pleine nature en bord de rivière. Personne à l’accueil très sympathique! cependant le restaurant n’est pas à la hauteur d'un 4 étoiles, pas de service à table et donc prix excessifs compte tenu de ce details. 3,90 le demi sans service. Pas de monnaie sur 50 euros donc obligé de payer par carte et donc frais en plus pour les visa étrangères. Que des pizzas à la carte, meme pas une salade, et les planches ne sont pas maison,  tartinnades industrielles provenance Bretagne à 14 euros donc aucune cuisine maison.",,0.1658333333333333,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"On quitte le camping avec un avis mitigé, Nous avons passé 6 nuits au camping Huttopia dans deux types de tentes : • 3 nuits en tente Trappeur, emplacement 222 : un vrai coup de cœur. L’emplacement est tout simplement magique, isolé, avec une vue paradisiaque sur les gorges. Le calme, le confort, et le cadre naturel ont vraiment rendu cette première partie de séjour exceptionnelle. • Puis 3 nuits en tente Sweet, emplacement 119 : une expérience radicalement différente, et malheureusement très décevante. L’emplacement est juste à côté de la piscine et de l’aire de jeux pour enfants, donc extrêmement bruyant du matin jusqu’au soir, sans aucun répit. Les tentes Sweet sont aussi très vieillissantes, abîmées, mal entretenues, et manquent cruellement de rangements. Pour un tarif aussi élevé, le rapport qualité/prix n’est pas du tout justifié.",3.0,fr,"On quitte le camping avec un avis mitigé, Nous avons passé 6 nuits au camping Huttopia dans deux types de tentes : • 3 nuits en tente Trappeur, emplacement 222 : un vrai coup de cœur. L’emplacement est tout simplement magique, isolé, avec une vue paradisiaque sur les gorges. Le calme, le confort, et le cadre naturel ont vraiment rendu cette première partie de séjour exceptionnelle. • Puis 3 nuits en tente Sweet, emplacement 119 : une expérience radicalement différente, et malheureusement très décevante. L’emplacement est juste à côté de la piscine et de l’aire de jeux pour enfants, donc extrêmement bruyant du matin jusqu’au soir, sans aucun répit. Les tentes Sweet sont aussi très vieillissantes, abîmées, mal entretenues, et manquent cruellement de rangements. Pour un tarif aussi élevé, le rapport qualité/prix n’est pas du tout justifié.",,0.11555555555555554,Neutre
Huttopia,Gorges_du_Verdon,Google Maps,,"Nous avons passé une semaine dans un chalet Ottawa 6 personnes. Le chalet est à la fois fonctionnel et cosy avec une très belle terrasse. Belle salle de bain. Bel emplacement dans un beau cadre naturel. On se sentait très bien la 😊 personnel très accueillant. Bon service. Et pour les loisirs , allez voir HPO qui a une agence au sein même du camping. Ils sont au top On recommande cet huttopia !",4.0,fr,"Nous avons passé une semaine dans un chalet Ottawa 6 personnes. Le chalet est à la fois fonctionnel et cosy avec une très belle terrasse. Belle salle de bain. Bel emplacement dans un beau cadre naturel. On se sentait très bien la 😊 personnel très accueillant. Bon service. Et pour les loisirs , allez voir HPO qui a une agence au sein même du camping. Ils sont au top On recommande cet huttopia !",,0.415,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Nous avons passé un excellent week-end avec les enfants et notre chien, en tente sur 2 nuits, dans un cadre magnifique en bord de rivière. Les vacanciers sont très discrets et agréables. Le personnel est très gentil et serviable. Merci Huttopia Gorge du Verdon on est ravis !",4.0,fr,"Nous avons passé un excellent week-end avec les enfants et notre chien, en tente sur 2 nuits, dans un cadre magnifique en bord de rivière. Les vacanciers sont très discrets et agréables. Le personnel est très gentil et serviable. Merci Huttopia Gorge du Verdon on est ravis !",,0.40312499999999996,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Famille Explorer, nous avons passé 12 jours en famille avec nos 3 enfants (coût du séjour 2100€).|Malgré une équipe très professionnelle et agréable, nous avons constaté que ce camping n'est pas à l'image de ce que nous connaissons …",4.0,fr,"Famille Explorer, nous avons passé 12 jours en famille avec nos 3 enfants (coût du séjour 2100€).|Malgré une équipe très professionnelle et agréable, nous avons constaté que ce camping n'est pas à l'image de ce que nous connaissons …",,0.3,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Si j'écris ce commentaire c'est parce que le personnel ne m'a pas demandé comment s'était passé le séjour. Nous sommes venus suite à une expérience positive dans un Huttopia à Serre-Ponçon MAIS : - Les tarifs annoncés au téléphone ne sont pas les mêmes que sur place, passe encore. On prend un emplacement au bord de l'eau pour environ 40 euros (presque le double d'un emplacement classique) une fois que nous avons réglé, on nous explique qu'on ne peut pas se baigner parce que c'est jour de cannioning et que les vannes viennent d'être ouvertes. - Pas grave, nous allons à la piscine ! Mais alors qu'il est interdit de sauter, de jouer à la balle, d'avoir une bouée et que les enfants doivent être accompagnés de leurs parents, et bien...nous assistons à un concours de bombe qui a duré TOUTE l'après-midi et presque autant de bouées que d'enfants (moment de calme de 18h30 à 19h), sachant que la réception donne sur la piscine et que personne n'a rien dit. Certains parents sont carrément partis. - Pour finir, deux pizzas et deux bières pour quasiment 50 euros, le sourire n'était pas compris et puis le service est à faire soi-même. Bref, on ne reviendra pas ! Bonne continuation.",3.0,fr,"Si j'écris ce commentaire c'est parce que le personnel ne m'a pas demandé comment s'était passé le séjour. Nous sommes venus suite à une expérience positive dans un Huttopia à Serre-Ponçon MAIS : - Les tarifs annoncés au téléphone ne sont pas les mêmes que sur place, passe encore. On prend un emplacement au bord de l'eau pour environ 40 euros (presque le double d'un emplacement classique) une fois que nous avons réglé, on nous explique qu'on ne peut pas se baigner parce que c'est jour de cannioning et que les vannes viennent d'être ouvertes. - Pas grave, nous allons à la piscine ! Mais alors qu'il est interdit de sauter, de jouer à la balle, d'avoir une bouée et que les enfants doivent être accompagnés de leurs parents, et bien...nous assistons à un concours de bombe qui a duré TOUTE l'après-midi et presque autant de bouées que d'enfants (moment de calme de 18h30 à 19h), sachant que la réception donne sur la piscine et que personne n'a rien dit. Certains parents sont carrément partis. - Pour finir, deux pizzas et deux bières pour quasiment 50 euros, le sourire n'était pas compris et puis le service est à faire soi-même. Bref, on ne reviendra pas ! Bonne continuation.",,0.07294117647058825,Neutre
